id,date,tweets,Emotions
3.086167533390643e+17,2013-03-04,Got dry skin Get refreshed with these Quick Skin Fixed for Cold Weather beauty,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.086060827738235e+17,2013-03-04,Get refreshed with this tasty Beet Carrot Ginger Juice recipe from,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 5, 3"
3.085913473198408e+17,2013-03-04,Burn fat fast with Workout featuring 7 moves to tone up burn calories and build muscle,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
3.085714757309153e+17,2013-03-04,Happy Monday Start your week with a little fuzzy fruit aka KIWI It s loaded with vitamin C potassium amp fiber,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
3.0837010436890624e+17,2013-03-04,Start tomorrow off right with our 3 Week Meal Plan to a Slimmer You weightloss,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
3.0823815798655386e+17,2013-03-03,Have a little too much fun this weekend Soothe your hangover with one of these Healthy Hangover Foods,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
3.076491681832632e+17,2013-03-02,Tomatoes are sweet juicy and packed with vitamins Try out a tomato recipe tonight,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.076013503703941e+17,2013-03-01,Heading for a drink after work When it comes to snacking stick to these Healthy Happy Hour Snacks,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3, 3"
3.0758510975687066e+17,2013-03-01,It s the cardinal sin of skin squeezing a zit Find how bad those other beauty habits are for you,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
3.075796282587341e+17,2013-03-01,A resilient personality able to handle tough stuff helps heart but we think exercise could boost both,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
3.07574760253055e+17,2013-03-01,Honey The sticky sweet pantry staple that can sweeten your tea AND hydrate dry skin beauty via,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.0757034905738035e+17,2013-03-01,It s National Peanut Butter Lovers Day yep heard that right Try these 5 tasty recipes,"3, , 3, 3, 3, 3, 3"
3.075572630721782e+17,2013-03-01,Get out there and get running Before you do says to make sure to stretch and strengthen those quads,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.0754815803511194e+17,2013-03-01,Worst diet mistake women make shares along w slim for life tips in this video,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.0754588273423155e+17,2013-03-01,These Thin Fish Fillets coated with crispy sesame seeds make for a perfect dinner for lent Recipeoftheday,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.075296021070766e+17,2013-03-01,Do you love puppies Don t we all Perk up with this adorable puppy video plus more ways to get happy now,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.075157327894282e+17,2013-03-01,Need a new look for the oncoming spring has you covered with her Quick and Easy Makeover Tips beauty,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.075067554060083e+17,2013-03-01,Awesome job,"3, "
3.074994082352988e+17,2013-03-01,Like what we re sharing Sign up for weekly NEWSLETTERS from Heart Health to Food amp Nutrition,"3, , 3, 3, 3, 3, 5, 5"
3.074947940772741e+17,2013-03-01,Women burn WAY less calories on housework than they did in the past And guess what Fine with us diet,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5"
3.0748041562988544e+17,2013-03-01,Happy Friday There s nothing like a banana to keep those mid morning cravings at bay Plus more breakfast foods,"3, , 3, 3, 3, 3, 4, 4, 4"
3.072551672109056e+17,2013-02-28,21 minutes That s about how long it takes for exercise to reliably reduce anxiety studies show,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
3.0723441603446374e+17,2013-02-28,We want to know How do you motivate yourself when you re just not into working out,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.072212122480435e+17,2013-02-28,Say oooom if you love yoga We ve narrowed down yoga moves to help you tone amp slim your belly butt legs amp hips,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
3.072178350405919e+17,2013-02-28,Work those arms with this Move of the Week The Wide to Narrow Push Up,"3, , 3, 3, 3, 3"
3.0720588228919706e+17,2013-02-28,The surprisingly simple household factor that may help slow down the flu,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6, 6"
3.072054002965668e+17,2013-02-28,Feel like you could use a farewell to February drink Try this Minty Sake thirstythursday,"3, , 3, 3, 3, 4, 3, 4, 5"
3.071911769209651e+17,2013-02-28,Juicy pomegranate seeds add tangy flavor to these delicious Chicken pomegranate Guacamole Tacos Recipeoftheday,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 3"
3.071867692485427e+17,2013-02-28,Thanks for the mention,"3, , 3, 3, 3"
3.071864970214195e+17,2013-02-28,,
3.071768492372173e+17,2013-02-28,Pick up the pace 10 Ways to Walk Off Fat Faster cardio,"1, , 2, 6, 3, 3, 3"
3.0716343907425075e+17,2013-02-28,Has your mood been on the fritz lately Check these 10 Subtle Signs of Bipolar Disorder,"3, , 3, 3, 3, 3, 3"
3.071626522689618e+17,2013-02-28,You can sprinkle diced pears diced apples or almonds to get fiber as well,"3, , 3, 3, 3, 5"
3.071532441473065e+17,2013-02-28,RT Today s getfit tip Use a headset so you can pace while on the a m conference call,"1, , 2, 6, 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.071531394155438e+17,2013-02-28,Thanks so much for the shout out,"3, , 3, 3, 3, 3"
3.071474328048968e+17,2013-02-28,Add some raspberries to your morning bowl of oatmeal to add extra fiber to your day breakfast,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
3.0711566134217114e+17,2013-02-28,Wake Up Slimmer with These Daily Tricks The first Power up with peanut butter Yum,"2, , 3, 3, 3, 3, 3, 3, 4, 4"
3.069268131694715e+17,2013-02-28,Complexion corrections Our beauty pros reveal simple new ways to fix the most common skin troubles,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
3.069205650322227e+17,2013-02-28,Kale is one of the healthiest veggies around One serving 30 calories has oodles of vitamins Try these 11 recipes,"3, , 3, 3, 3, 3, 3, 3, 4, 5"
3.068802972601549e+17,2013-02-27,Zombie Diet Alert Why won t the HCG diet craze die What you MUST know about this diet weightloss,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 4, 4"
3.0687175020394906e+17,2013-02-27,Turn that frown upside down And get younger while you do it Tips for a youthful smile beauty,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
3.068682846854308e+17,2013-02-27,RT How to Spend Less Time at the Gym via FitFluential,"3, , 3, 3, 4"
3.068682048384819e+17,2013-02-27,Thanks for reading,"3, , 3"
3.068539058773115e+17,2013-02-27,Make living with psoriasis a little easier with these tips skincare,"3, , 3, 3, 3, 3, 3, 3"
3.068378436727071e+17,2013-02-27,Get bloat free with these 5 simple steps to avoid belly bloating for good,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5"
3.068163682280694e+17,2013-02-27,Spice up your meal breakfast lunch or dinner with this Ranch Style Eggs With Chorizo Recipeoftheday,"3, , 3, 3, 3, 3, 3, 3, 4"
3.068023131363123e+17,2013-02-27,Glossy hair Glowing skin Check and check 100 simple days of beauty tips,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.0678970679494656e+17,2013-02-27,Don t let gravity drag your body down There s still plenty you can do to prevent it from happening,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 4, 4, 4, 4"
3.06784808640598e+17,2013-02-27,Bored with the elliptical Try this 30 minute boredom busting elliptical workout from,"1, , 2, 4, 5, 6, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4, 4, 5"
3.0678147586760704e+17,2013-02-27,5 must know facts about eating disorders for Eating Disorders Awareness Week eatingdisorder,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
3.067759775293399e+17,2013-02-27,fac3 Glad to hear it will help,"1, , 3, 4, 3, 4, 6"
3.067756196209623e+17,2013-02-27,RT Add these 5 quick superfood additions to your breakfast ia,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
3.067725460685742e+17,2013-02-27,Are you a hypochondriac Study finds worried well often just ignore negative test results,"3, , 3, 3, 3, 3, 4, 4, 4, 5, 6"
3.067721896533975e+17,2013-02-27,FDA gives the OK to a drug for older women experiencing painful sex,"2, , 3, 3, 3, 3, 3, 4, 4, 4"
3.067519308546785e+17,2013-02-27,Have fun with your workout and even your kids with these hula hoop moves fitness,"3, , 3, 3, 3, 3, 3, 3"
3.065657713776599e+17,2013-02-27,One of these 19 natural remedies for anxiety might help you get some sleep tonight,"3, , 3, 3, 3, 3, 4, 5, 6, 6"
3.065568448166052e+17,2013-02-27,Challenge yourself and get primal with this Animal Inspired Workout fitness,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.06545732951892e+17,2013-02-26,What can you learn from the Oscars Check out these 5 diet lessons from,"3, , 3, 3, 3, 3, 3, 3, 5, 3, 4, 4"
3.065422977372078e+17,2013-02-26,Get some shut eye Your waist will thank you since less sleep linked to junk food bingeing diet weightloss,"1, , 3, 4, 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4"
3.0654114560803226e+17,2013-02-26,PMS Misery Try an Iron Rich Diet from Veggies Beans Study Says vegetarian,"3, , 5, 3"
3.065320571049083e+17,2013-02-26,Looking for something to munch on before dinner that won t ruin your appetite We ve got 5 great ideas,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.065305578425549e+17,2013-02-26,Stress myths uncovered 9 Things to Stop Worrying About Today,"1, , 3, 3, 3, 3, 3"
3.06529610152149e+17,2013-02-26,RT My latest 5 nutrition amp health lessons from this year s Oscars telecast,"3, , 3, 3, 3, 3, 3, 5, 3, 4"
3.0652179541302886e+17,2013-02-26,You need to eat for energy but AVOID these 7 foods before you exercise says workout,"3, , 3, 3, 3, 3, 3, 4"
3.065214766752809e+17,2013-02-26,It s National Pistachio Day try these 5 tasty recipes,"3, , 3, 3"
3.0650596014125056e+17,2013-02-26,Check out this behind the scenes video of our cover shoot with March cover model slim4life,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.065042048166216e+17,2013-02-26,Hate sticky gels and sprays You ll love these barely there styling aids for soft hair beauty,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5"
3.064878105196216e+17,2013-02-26,Looking to torch some serious calories this week Calorie Burning Workout does just that,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.064741175221535e+17,2013-02-26,Which is healthier Raw or cooked vegetables Find out here,"3, , 3, 3, 3, 3, 3, 3, 3"
3.0646035911869235e+17,2013-02-26,Spread our Recipeoftheday on a sandwich or use veggies to scoop it up Tzatziki plus more healthy spreads,"3, , 3, 3, 3, 3, 3, 3, 3"
3.0644518263783834e+17,2013-02-26,Can t kick that craving You don t have to Try these Healthy Snacks for Every Craving,"3, , 3, 3, 3, 3, 6"
3.0643261882671514e+17,2013-02-26,Don t be intimidated by the many varieties of yoga This guide makes it easy to choose the best yoga for your type,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.06414839557931e+17,2013-02-26,Like what we re sharing Sign up for weekly NEWSLETTERS from Heart Health to Food amp Nutrition,"3, , 3, 3, 3, 3, 5, 5"
3.063997592189174e+17,2013-02-26,Good morning Looking for a healthy breakfast pick me up We ve got 20 Best Foods To Eat for Breakfast,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
3.062073146150953e+17,2013-02-26,Are you prepping your lunches for the week We ve got 9 Healthy Lunch Recipes that are anything but ordinary,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
3.061945832247378e+17,2013-02-26,Fitness tip Walking 3 1 miles per hour that s about a 19 minute mile is the pace at which YOU LL BURN THE MOST FAT,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3"
3.0616709319428915e+17,2013-02-25,Need an afternoon snack but can t decide between salty or sweet We ve got both and all under 80 calories,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.061534551212237e+17,2013-02-25,RT inc Veganize your meals shows how this idea helped Beyonce shed post baby weight,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 6"
3.0614553591875994e+17,2013-02-25,Take 5 and move our body to these 5 minute Fat Burning Exercises fitness workout,"3, , 3, 3, 3, 3, 5"
3.061284181042954e+17,2013-02-25,Looking to revamp your wardrobe First find the Best Shapewear for Every Outfit fashion,"1, , 1, 1, 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.061114978415616e+17,2013-02-25,Feel young again with these 7 Steps to Defy Your Age Inside and Out,"3, , 3, 3, 3, 3, 3, 3"
3.06109282817024e+17,2013-02-25,RT Get up and get moving for better health wellness,"3, , 3, 3, 3, 3, 3, 3, 5"
3.061030735735808e+17,2013-02-25,What to get in and out of the gym FAST Check out these great tips from exercise fitness,"3, , 3, 3, 3, 3, 3, 3, 5, 3, 5"
3.060942906339041e+17,2013-02-25,Getting sick of dry winter skin Try these Winter Skincare Tips from Head to Toe beauty,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3"
3.060827559497687e+17,2013-02-25,Drop 2 pounds in a week with these 10 Flat Belly Tricks fitness,"3, , 3, 3, 3, 4, 5"
3.053578997550408e+17,2013-02-23,Going jean shopping this weekend First figure out the Best Jeans for Your Body fashion,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.053277155511542e+17,2013-02-23,Happy Saturday Wake up with one of these 138 healthy breakfast recipes,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 5"
3.0511253610000384e+17,2013-02-23,Making a seafood dinner Here are simple fish handling tips that improve taste and reduce the risk of food poisoning,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
3.0508502113019904e+17,2013-02-22,Worried about your relationship It can literally make you sick study says anxiety stress,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6"
3.050759205013504e+17,2013-02-22,Power up your mood with these foods for better moods,"3, , 3, 3, 3, 3, 3, 4"
3.0504083583626445e+17,2013-02-22,Hitting the movies tonight Snack guilt free with these 8 treats under 80 calories,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
3.050365336967004e+17,2013-02-22,Diet or regular soda Is diabetes risk higher with artificially sweetened beverages,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4, 5"
3.0500697522845696e+17,2013-02-22,Looking for a healthy dinner for lent Try our low cal Recipeoftheday Salmon Cakes with Dill Sauce,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.049753075328164e+17,2013-02-22,Beauty expert wants to know What makes you feel pretty and powerful Tell us here beauty,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
3.049501322884137e+17,2013-02-22,March cover girl has the Top 20 Weightloss Tips to Keep Pounds Off,"3, , 3, 3, 3, 3, 4"
3.047386555562107e+17,2013-02-21,The week is nearing an end why not relax and whip up one of these quick and easy chicken recipes,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
3.047202019649782e+17,2013-02-21,The perfect antidote for cold February days Mexican Hot Chocolate recipe thirstythursday,"2, , 3, 3, 3, 3, 3, 3, 4, 4"
3.047195795806003e+17,2013-02-21,Who races up the Empire State Building I did running,"1, , 2, 6, 3, 3"
3.0471879863895654e+17,2013-02-21,U S Kids Eating Fewer Calories Than In the Past,"3, "
3.046742333578527e+17,2013-02-21,Try our MoveoftheWeek Kettlebell Figure Eights Your butt hamstrings quads will thank you exercise,"1, , 3, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
3.0467080499247514e+17,2013-02-21,On a budget this month We ve got you covered with these 20 Ways to get Healthier for Free,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.046546009197322e+17,2013-02-21,Beyonce s post baby weightloss secret Should YOU try it Diet expert has the deets,"3, , 3, 3, 3, 3, 3, 3, 3, 6, 3, 4, 5"
3.04637465392726e+17,2013-02-21,Get the barbecue flavor without the grilling with our Recipeoftheday Barbecue Chicken Pizza,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 6"
3.046180322343731e+17,2013-02-21,These three new superfood combos will make your healthy meal greater than the sum of its parts,"1, , 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
3.045841776789627e+17,2013-02-21,As winter drags on so does the continuous beating our skin receives Take care with these Winter Skincare Tips,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.043540723104481e+17,2013-02-20,Liquid pencil marker crayon or gel Here are some expert tips on how to shop for eyeliner beauty makeup,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5"
3.043536479224013e+17,2013-02-20,An apple a day may keep you looking younger Check out these awesome perks of apples beauty,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.043310739769262e+17,2013-02-20,Looking for some new pump you up music for your next workout has you covered with her top 5,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.0431451670606234e+17,2013-02-20,We ve got easy and effective weightloss strategies from top experts 25 Surprising Ways to Lose Weight,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4"
3.042915610243973e+17,2013-02-20,Inspirational story,"3, , 3, 5"
3.0429148916760166e+17,2013-02-20,We agree Thanks for reading,"3, , 3, 3"
3.042844938402734e+17,2013-02-20,3 ways to amp up your meals with coconut oil from our FAB blogger,"3, , 3, 3, 3, 3, 5, 3, 4, 5, 6"
3.042815244827566e+17,2013-02-20,Is drinking red wine REALLY good for you Our friends break it down,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4"
3.0428113677388595e+17,2013-02-20,Try our light and quick only 20 minutes Recipeoftheday Saut ed Zucchini With Lemon Thyme Chicken,"3, , 3, 3, 3"
3.042655609659351e+17,2013-02-20,Do you love puppy videos So do we And they re just the trick to make you feel great Here are 19 more tips,"3, , 3, 3, 3, 3, 3, 3, 4, 5"
3.042480378978017e+17,2013-02-20,Like what we re sharing Sign up for weekly NEWSLETTERS from Heart Health to Food amp Nutrition,"3, , 3, 3, 3, 3, 5, 5"
3.0423539093038694e+17,2013-02-20,Tone up burn calories and build muscle with 7 Easy Moves fitness workout,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
3.042227919164621e+17,2013-02-20,Give yourself a Wednesday humpday makeover with s beauty tips,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.040302221588193e+17,2013-02-20,COMFORTFOOD combos This pulled pork taco with black beans Brussels sprouts and sweet potatoes is DELISH,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
3.039987526817792e+17,2013-02-19,Eat your way to health and happiness with our Superfoods to Make You Happy,"3, , 3, 3, 3, 3, 3, 3, 3, 3"
3.039942221749412e+17,2013-02-19,RT How to give your fridge a healthy makeover via,"3, , 3, 3, 3, 3, 3, 3"
3.03994115534762e+17,2013-02-19,Great idea They have desks with treadmills too,"3, , 3, 3, 3, 3, 4"
3.039931529587876e+17,2013-02-19,Yes Do you have a favorite green to mix in your salad,"3, , 3, 3, 3, 4"
3.039836695032013e+17,2013-02-19,Now s the time to start training for that 5 or 10K race you ve been eyeing Here are a few tips to get started run,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 5"
3.039661200487219e+17,2013-02-19,Kettlebells Plyo Boxes Resistance Bands These are just some of the Best Gadgets to Make You Slim fitness,"3, , 3, 3, 3, 3, 3, 5"
3.03951030486442e+17,2013-02-19,Looking for a slimming style Our guide breaks it down The Best Shapewear for Every Outfit beauty fashion,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.0392956345975194e+17,2013-02-19,Power up your lunchtime salad with these greens that are gaining in popularity,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.039182697426002e+17,2013-02-19,Ditch the taco shell for a sweet potato Recipeoftheday Sweet potatoes stuffed with Shrimp amp Salsa tacotuesday,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
3.0390219251399475e+17,2013-02-19,Good for you news Just 10 minutes of exercise a day linked to 2 years longer lifespan,"3, , 3, 3, 3, 3, 3, 3"
3.0390079476638515e+17,2013-02-19,Head s up runners Check out these 10 ways to deal with shin splints from running exercise,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 3"
3.0389939425890304e+17,2013-02-19,Bad dog Or should we say smart dog They know we can t see in dark so they sneak treats study finds,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5"
3.038985638706053e+17,2013-02-19,If you ve got a desk job it s important to get up and stretch often We ve got 6 Easy Ways to Sit Less Every Day,"2, , 3, 3, 3, 3, 3, 3, 3"
3.0387548004038656e+17,2013-02-19,Try this tasty Vietnamese Pho recipe This soup is PERFECT on a cold day vegetarian,"3, , 3, 3, 3, 4, 4, 4"
3.038739502225162e+17,2013-02-19,How do you really keep weight off Here are The 25 Best Diet Tips of All Time weightloss,"3, , 3, 3, 3, 3, 4, 4"
3.0386040526720205e+17,2013-02-19,Good morning Wake up with these 9 Healthy Pancake Recipes breakfast recipes,"3, , 3, 3, 3, 3, 4"
3.03554683476267e+17,2013-02-18,Boost your stamina during the short week ahead with these 5 Delicious Ways to Power Up think healthy bars treats,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.035157631579013e+17,2013-02-18,Happy President s Day If you have the day off get some R amp R with our 7 Steps to Instant Calm,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.03493503537791e+17,2013-02-18,Happy Monday Here s your good news People doing a great job managing diabetes up from 2 to 19,"3, , 3, 3, 3, 5, 3, 3, 4"
3.032953360242565e+17,2013-02-18,Plan your lunches this week with these 85 Healthy Recipes that you can Eat With Your Hands,"3, , 3, 3, 3, 3, 3, 3, 3"
3.0322999458125414e+17,2013-02-17,Happy World Cabbage Day Cabbage is rich in vitamin C and low in calories Celebrate with these 5 recipes,"1, , 3, 3, 3, 3, 3, 3, 4"
3.031809110700196e+17,2013-02-17,It s Sunday Good excuse as any to treat yourself with these Brilliant and Healthy Brunch Ideas recipes,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.028637920213074e+17,2013-02-16,Pump up your mood energy and brainpower too with these Superfoods to Make You Happy,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.0281101046777446e+17,2013-02-16,Start your weekend off right Get Totally Tone with one of these 44 workouts Happy Slimming,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
3.027872050033582e+17,2013-02-16,Finish your DIY home projects AND burn calories has 15 DIY ideas that burn calories fitness,"3, , 3, 3, 3, 3, 3, 4, 4"
3.0256930541602406e+17,2013-02-16,Sesame seeds add heart healthy fat to this Crisp Sesame Fish Fillet recipe lent,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.025441757762806e+17,2013-02-15,Can t sleep Have chronic pain Yoga can the a natural way to overcome these issues,"3, , 3, 3, 3, 3, 3, 3, 4"
3.025352304079749e+17,2013-02-15,Celebrate World Cabbage Day With 5 Tasty Recipes,"1, , 3"
3.025341737411748e+17,2013-02-15,Looking to make a fancy seafood dinner during lent First learn the ins and outs of How to Buy and Store Seafood,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.025134608251658e+17,2013-02-15,Feeling sick We ve got a list of nutrient rich foods to help ward off illness 17 Superfoods that Fight Disease,"1, , 3, 3, 3, 3, 3, 3, 4, 4, 4, 6"
3.0248378384266445e+17,2013-02-15,Ever stand in the beauty isle trying to decide which color to choose We ve got the Best Makeup Colors For Your Face,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3"
3.024678266802217e+17,2013-02-15,Give yourself a MOOD BOOST for the weekend with our Recipeoftheday Grilled Scallops With Lemon Chickpea Salad,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.0245872017514496e+17,2013-02-15,Speed up your metabolism with this fun fast circuit training workout fitness,"2, , 3, 3, 3, 3, 3, 3, 3"
3.024348749613015e+17,2013-02-15,Your powers of make believe can help you control cravings get motivated to work out and more Think Yourself Healthy,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6"
3.024234155020411e+17,2013-02-15,If you plan on spending your weekend catching up on sleep keep in mind these Best and Worst Foods for Better Sleep,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
3.024097147115438e+17,2013-02-15,Happy Friday Indulge in too much chocolate yesterday Rejuvenate with these 3 new Superfood Combos,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.0221573604101325e+17,2013-02-15,You ll love the sweet rich flavors of this Bourbon Glazed Salmon Plus more Healthy Fish Recipes,"3, , 3, 3, 3, 3, 3, 3"
3.0219392799646925e+17,2013-02-14,Study links chemicals in cookware carpets to arthritis risk,"1, , 3, 3, 3, 3, 4, 5"
3.021869257527214e+17,2013-02-14,These shoes were made for walking and that s just what they ll do Walk off 350 Calories in 45 minutes fitness,"1, , 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5"
3.0217278919501414e+17,2013-02-14,Planning something special tonight for ValentinesDay If you need some help here are 6 Ways to Rev Up Your Marriage,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
3.021630304798679e+17,2013-02-14,Get slimmer in 3 weeks with this Metabolism Boosting Meal Plan weightloss,"2, , 4, 5, 6, 3, 3, 3, 3, 3, 3, 3, 4"
3.0214334224911974e+17,2013-02-14,Ahh cheesy goodness Whip up this Panini With Sauteed Mushrooms and Gruyere tonight Recipeoftheday,"3, , 3, 3, 3, 3, 3, 3, 3"
3.0212909999498035e+17,2013-02-14,RT Take a hike with your hubby Couples who exercise together have better sex,"3, , 3, 3, 3, 3, 3, 3, 3, 5"
3.0212521134249574e+17,2013-02-14,Keep your relationship healthy this ValentinesDay with s Fitness Dates for Couples,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
3.021045029689098e+17,2013-02-14,Try our Move of the Week Two In One Abs And Obliques can burn off your extra Valentine s Day calories,"3, , 3, 3, 3, 3, 3, 3, 4, 4, 4"
3.0210003564508774e+17,2013-02-14,5 Ways to Keep Your Valentine s Heart,"3, , 3, 3"
3.0209870238490214e+17,2013-02-14,Stressed at work Study finds bosses who bully can poison the workplace,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
3.020937773157212e+17,2013-02-14,Holidays can be a tough time for people with diabetes Make your Valentine these low sugar diabetes friendly desserts,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
3.020917163311964e+17,2013-02-14,20 Last Minute Date Ideas for a Healthier Valentines Day Thanks,"3, , 3, 3, 3"
