id,date,tweets,Emotions
5.550653661464699e+17,2015-01-13,California links 26 more measles cases to Disneyland outbreak,"3, , 3, 3, 3, 3, 4, 6"
5.5505867092577485e+17,2015-01-13,Obese kids in Head Start get healthier during the year,"3, , 3, 3, 3, 3, 3"
5.550547010002657e+17,2015-01-13,AstraZeneca loses German court appeal over Seroquel XR drug patent,"2, , 3, 3, 3, 3, 3, 3, 4, 6"
5.550501570633032e+17,2015-01-13,Liberia says limits Ebola spread to just two counties,"3, , 3, 3, 3, 3, 3, 3"
5.55028632310399e+17,2015-01-13,Roche seals licensing deal for antibiotic boosting drug to battle superbugs,"1, , 2, 2, 2, 2, 6, 2, 4, 5, 6, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.550161727361024e+17,2015-01-13,CDC director confident can get to zero Ebola cases,"2, , 3, 3, 3, 3, 4"
5.550121794273403e+17,2015-01-13,USAID Eyes on Guinea as Liberia Sierra Leone improve on Ebola,"3, , 3, 3, 3, 3, 4"
5.550088168873984e+17,2015-01-13,Lilly to test combinations with Merck Bristol Myers cancer drugs,"2, , 3, 3, 3, 3, 4, 4, 5, 5, 6"
5.54995771431723e+17,2015-01-13,Israel s MediSafe raises funds for drug management technology,"2, , 2, 3, 3, 3, 3, 3, 3, 5, 3"
5.549929795813458e+17,2015-01-13,J amp J in deal to develop microbiome drug for bowel diseases,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.549929778491064e+17,2015-01-13,India court bars Cipla from selling copy of Novartis respiratory drug,"2, , 3, 3, 3, 3, 3, 3, 5, 5, 6, 6"
5.5498333610052e+17,2015-01-13,FDA seeks more safety data on Antares testosterone drug,"2, , 3, 3, 3, 3"
5.549753668642079e+17,2015-01-13,Coming soon to a workplace near you wellness or else,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 5"
5.548971997092905e+17,2015-01-13,California links 26 measles cases to Disneyland outbreak,"3, , 3, 3, 3, 3, 4, 6"
5.548224821052293e+17,2015-01-13,Colorado patient to be tested for Ebola state health officials,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
5.548185516229509e+17,2015-01-13,China bans U S poultry eggs imports amid avian flu fears USDA,"3, , 3, 6"
5.548088898842911e+17,2015-01-13,Replacement for BPA in plastics also suspect study,"1, , 2, 6, 3, 3, 3, 3, 3, 4"
5.548003395229778e+17,2015-01-13,Cancer survivors plagued by lack of personal control,"1, , 3, 3, 3, 4, 4"
5.548003378452521e+17,2015-01-13,Braille Challenge sets high expectations for blind students,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.547958148168499e+17,2015-01-13,U S insurers squeeze diabetes drug prices Eli Lilly,"2, , 2, 3, 3, 3, 4, 4, 4"
5.54786203674112e+17,2015-01-12,FDA launches project to cut quality control lapses at drugmakers,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.547862019460301e+17,2015-01-12,New York clinic that treated Joan Rivers to lose accreditation,"1, , 3, 3, 6, 4, 4"
5.547590151637729e+17,2015-01-12,U S House Republican optimistic about Obamacare replacement plan,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
5.547573078471762e+17,2015-01-12,China bans U S poultry eggs imports amid avian flu fears USDA,"3, , 3, 6"
5.54751014801535e+17,2015-01-12,After Ebola WHO blames governments and seeks more clout,"1, , 2, 3, 3, 3, 3, 4, 5"
5.547425210087711e+17,2015-01-12,Merck Bristol heat up immunotherapy race in lung cancer,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 5, 4, 6, 6"
5.5472306526827725e+17,2015-01-12,Older diabetics may be pushing blood sugar too low,"1, , 1, 3, 6"
5.547130902151291e+17,2015-01-12,Colorado patient won t be tested for Ebola state health officials,"3, , 3, 3, 3, 3, 3, 4, 4"
5.546995007582372e+17,2015-01-12,Kids may think light smoking is safe,"3, , 3, 3, 3"
5.5469668972314624e+17,2015-01-12,Britain s health service to halt access to some costly cancer drugs,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 6"
5.546887365216379e+17,2015-01-12,Higher fiber diet linked to lower risk of death,"3, , 4, 4, 4, 5"
5.546700620583404e+17,2015-01-12,Pfizer partners with DNA research firm to study lupus disease,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.546700599486136e+17,2015-01-12,Supreme Court rejects new challenge to Obamacare law,"1, , 3, 3, 3, 3, 3, 3"
5.546451266736087e+17,2015-01-12,FDA places Arrowhead Hepatitis B drug on partial hold shares plunge,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.546451245932257e+17,2015-01-12,Taiwan reports H5N8 bird flu outbreak OIE,"3, , 3, 4, 6"
5.546451034958766e+17,2015-01-12,British Ebola patient recovering no longer critical says hospital,"3, , 3, 3, 3, 3, 3, 4, 4, 4"
5.5464340402263245e+17,2015-01-12,Hi tech trackers will play big role in fitness in 2015 experts,"1, , 3, 4, 3, 3, 3, 3, 3, 4"
5.546371665976648e+17,2015-01-12,AbbVie wins U S approval for Parkinson s treatment,"3, , 3, 3, 3, 3, 3, 6, 5"
5.546332417441341e+17,2015-01-12,Extreme measures needed to see Ebola shot development through,"1, , 3, 3, 3, 3, 4"
5.546031852064891e+17,2015-01-12,E learning matches traditional training for doctors nurses review,"3, , 3, 3, 3, 3, 4"
5.5458338208536576e+17,2015-01-12,J amp J strikes Alzheimer s deal with AC Immune worth up to 509 million,"3, , 3, 3, 3, 3, 4"
5.54583380424405e+17,2015-01-12,Shire to buy NPS for 5 2 billion to boost rare disease drugs,"2, , 2, 3, 3, 3, 3, 3, 3, 4, 4"
5.545448272964157e+17,2015-01-12,AstraZeneca in cancer viruses deal with Omnis Pharmaceuticals,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6"
5.545369337546998e+17,2015-01-12,Merck speeds up drug submission plans for Hep C lung cancer WSJ,"2, , 2, 3, 3, 3, 3, 3, 3, 4, 6, 6"
5.545289914667664e+17,2015-01-12,Sanofi Regeneron submit new cholesterol drug to EMA for review,"2, , 3, 3, 3, 3, 3, 4, 6"
5.544870621127926e+17,2015-01-12,Bristol Myers says panel finds Opdivo lung cancer study meets endpoint,"3, , 3, 3, 3, 3, 3, 4, 6, 6"
5.5405935882981786e+17,2015-01-10,California apple plant linked to deadly listeria outbreak FDA,"2, , 3, 3, 3, 3, 3, 3, 4, 4, 6"
5.540407112017101e+17,2015-01-10,U S judge rules Haitians cannot sue U N for cholera epidemic,"3, , 3, 3, 3, 4, 6"
5.5402941390259e+17,2015-01-10,Medical charity MSF opens Ebola clinic for pregnant women,"2, , 3, 3, 3, 3, 3, 3, 4"
5.539178384159007e+17,2015-01-10,Cambodia finds 212 with HIV where unlicensed medic operated,"3, , 3, 3, 3, 3, 3, 4, 5, 6"
5.536917468872827e+17,2015-01-09,Surrogate mothers do fine in decade following birth,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3"
5.536917452221522e+17,2015-01-09,Compression stockings may ease sleep apnea,"3, , 3, 3, 3, 4, 5"
5.536724657095557e+17,2015-01-09,Being active tied to lower alcoholism risk,"1, , 2, 4, 3, 3, 4, 5"
5.53638494783148e+17,2015-01-09,U S lab worker possibly exposed to Ebola showing no symptoms CDC,"3, , 5, 3, 3, 3, 3, 3, 4, 5"
5.5363849313058816e+17,2015-01-09,U S official urges use of antivirals to fight bad flu season,"1, , 2, 3, 3, 3, 3, 4, 6"
5.535914341553971e+17,2015-01-09,Voodoo priests doctors on frontline of Haiti s mental healthcare,"2, , 4, 3, 3, 3, 3, 3, 3, 4"
5.5358068517348966e+17,2015-01-09,Daiichi Sankyo to pay 39 million to settle U S kickback claims DOJ,"3, , 3, 3, 3, 3, 4, 4"
5.535579878861292e+17,2015-01-09,Portola s drug reverses effect of blood thinner Xarelto,"2, , 3, 3, 3, 3, 3, 6"
5.535381811872481e+17,2015-01-09,Argos HIV drug misses main goal in mid stage study,"2, , 3, 3, 3, 3, 3, 3, 4"
5.535285404662784e+17,2015-01-09,Tailor made vaccine set to banish Africa s meningitis epidemics,"3, , 3, 6, 6"
5.535076166187172e+17,2015-01-09,China to allow online sales of prescription drugs as early as this month sources,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6, 5"
5.5348213724533146e+17,2015-01-09,Ethiopia launches school program to treat parasitic worms,"2, , 3, 3, 3, 3, 3"
5.5344017019715584e+17,2015-01-09,Roche says U S regulators approve blood test for three viruses,"3, , 3, 3, 3, 3, 3, 4, 6, 6"
5.534401684774789e+17,2015-01-09,Sanofi Regeneron announce positive trials of cholesterol drug,"2, , 3, 3, 3, 3, 3, 3, 6"
5.53343842217644e+17,2015-01-09,U S FDA approves Daiichi anti clotting drug,"2, , 2, 3, 3, 3, 3"
5.533274410964951e+17,2015-01-08,Music therapy may bring troubled families together,"3, , 3, 3, 3, 3, 3, 5, 4, 6"
5.533234738343649e+17,2015-01-08,TV medical advice not always backed by evidence,"3, , 3, 3, 3, 3, 4, 4, 6"
5.53316146154582e+17,2015-01-08,Docs suggest HPV screening first for cervical cancer,"3, , 3, 3, 3, 6"
5.532713865555517e+17,2015-01-08,Bird flu prompts emergency quarantine of poultry in Washington state,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6"
5.5324304932183245e+17,2015-01-08,Fathers to be may have hormonal changes too,"3, , 3, 3, 3, 3"
5.532385277488824e+17,2015-01-08,Pivotal Ebola vaccine trials to start this month or next WHO,"3, , 3, 3, 3, 3, 5, 6"
5.53228874415616e+17,2015-01-08,Pfizer FDA in talks on prescription details for key breast cancer drug,"1, , 2, 3, 3, 3, 3, 3, 5, 3, 3, 5, 6, 5, 6"
5.5321803878354125e+17,2015-01-08,Scientists have discovered a new antibiotic that can kill serious infections without resistance,"1, , 2, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.532000608767263e+17,2015-01-08,CytRx cancer drug shows promise in mid stage study,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
5.531853315883745e+17,2015-01-08,AbbVie Neurocrine drug successful in endometriosis trial,"2, , 3, 3, 3, 3, 3, 4"
5.531853299484221e+17,2015-01-08,Impax s Parkinson s drug gets FDA approval,"2, , 3, 3, 3, 5"
5.531813339469128e+17,2015-01-08,Biogen says mid stage optic nerve treatment study succeeds,"3, , 3, 3, 3, 3, 3, 3, 6"
5.531774069962506e+17,2015-01-08,Infinity Pharma to stop developing drug for rheumatoid arthritis,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 4, 6"
5.5317056630869606e+17,2015-01-08,GW Pharma s cannabis drug fails in cancer pain study,"2, , 3, 3, 3, 3, 3, 3, 4, 4, 6, 6"
5.531666144606331e+17,2015-01-08,Top Connecticut court to hear arguments on teen s cancer care,"1, , 3, 3, 3, 3, 4, 6, 6"
5.531626122851451e+17,2015-01-08,Scientists find antibiotic that kills bugs without resistance,"2, , 2, 6, 3, 3, 3, 3, 3, 3, 4, 4, 4"
5.53155792518783e+17,2015-01-08,Medical aid unable to enter Syrian rebel held Aleppo WHO,"3, , 3, 3, 4"
5.5308727885656064e+17,2015-01-08,Novartis to file for U S approval for two COPD treatments,"3, , 3, 3, 3, 3, 3, 6"
5.529893057242358e+17,2015-01-08,California health officials link measles outbreak to Disneyland,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 6"
5.52973993691861e+17,2015-01-07,Health problems can lead to loss of home,"2, , 3, 3, 4, 6"
5.529739919428485e+17,2015-01-07,Does an avocado a day lower bad cholesterol,"4, , 6"
5.5297399009315226e+17,2015-01-07,Halozyme CEO sees blockbuster potential in its cancer drug,"2, , 3, 3, 3, 3, 3, 3, 3, 6"
5.529530135777321e+17,2015-01-07,Racing video games may influence later behavior,"3, , 3, 3, 3, 3, 3, 6"
5.529530119461601e+17,2015-01-07,FDA panel unanimously backs Novartis copy of Amgen s Neupogen,"3, , 3, 3, 6"
5.529479379162399e+17,2015-01-07,H amp R Block to see Obamacare boost CEO,"2, , 3, 3, 3"
5.529269687534305e+17,2015-01-07,Signs that Ebola may be leveling off in Sierra Leone WHO,"3, , 3, 3, 4, 4"
5.5291279238342246e+17,2015-01-07,sign ups rise to 6 6 million as of Jan 2 U S government,"1, , 2, 3, 3, 3, 3, 3, 4"
5.528952748937093e+17,2015-01-07,Exclusive American Red Cross pressured to rid itself of tobacco money,"1, , 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.528889729309819e+17,2015-01-07,Delaware court orders Siga to pay PharmAthene 113 million,"1, , 3, 3, 3, 3, 3, 3, 4, 4, 6, 6"
5.528889709009592e+17,2015-01-07,Extra antioxidants may make little difference in lifespan,"2, , 3, 3, 3, 3, 5"
5.528753827736576e+17,2015-01-07,U S court upholds NY state vaccination requirement for students,"3, , 3, 3, 3, 3, 3, 4, 6"
5.528714246341264e+17,2015-01-07,White House issues veto threat for House bill with Obamacare tweaks,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.528589543098532e+17,2015-01-07,U S supplier in China food scare takes aim at Shanghai regulator,"3, , 3, 3, 4, 4"
5.528515919809413e+17,2015-01-07,Nepal to issue passports with third gender for sexual minorities,"3, , 3, 3, 3, 6, 3, 3, 4, 4, 4, 5"
5.528074162625659e+17,2015-01-07,Appeals court to hear arguments on restrictive Texas abortion law,"1, , 1, 3, 3, 3, 3, 4, 4, 6"
5.5279097055595725e+17,2015-01-07,Novartis taps into gene editing for next generation drugs,"2, , 3, 3, 3, 3, 3, 3, 3, 5"
5.527224620149924e+17,2015-01-07,McDonald s Japan says taking steps to ensure safety of food,"3, , 3, 3, 3, 3, 3"
5.527128036611359e+17,2015-01-07,China regulator to strengthen grim food drug safety control,"2, , 3, 3, 3, 3, 3, 3, 3, 4"
5.526153898098893e+17,2015-01-06,McDonald s Japan to brief on chicken nugget woes on Wednesday NHK,"3, , 3, 3"
5.526097020274934e+17,2015-01-06,U S seizes 18 million from owners of pharmacy tied to meningitis outbreak,"3, , 3, 3, 3, 3, 5, 3, 3, 3, 4, 4, 6"
5.526017902237696e+17,2015-01-06,KaloBios drops lung infection drug shares plunge,"2, , 2, 2, 3, 3, 3, 4"
5.525972649975644e+17,2015-01-06,Gastric bypass may save lives over time,"3, , 3, 3, 3, 3, 4"
5.525893353722348e+17,2015-01-06,Complications from in vitro fertilization are rare in U S,"3, , 5"
5.5258933359386624e+17,2015-01-06,FDA clears wider use of rapid test for influenza,"3, , 3, 3, 3, 3, 4, 6, 6, 6"
5.5258933180288205e+17,2015-01-06,Pennsylvania agrees to keep mentally ill inmates out of solitary,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.525610056547205e+17,2015-01-06,Opening Republican salvo on Obamacare draws fire on both sides,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
5.525610037589074e+17,2015-01-06,Binge drinking most likely to kill middle aged Americans CDC says,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 4"
5.525610018966364e+17,2015-01-06,Life expectancy for type 1 diabetes may be improving,"3, , 3, 3, 4"
5.525389172838482e+17,2015-01-06,Ebola volunteers should be praised not stigmatized UK charities,"2, , 3, 3, 3, 3, 3, 4"
5.525338508791849e+17,2015-01-06,Healthy obesity often becomes unhealthy over time,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.525162357796659e+17,2015-01-06,23andMe Genentech to analyze 3 000 Parkinson s genomes,"3, , 3, 5, 5"
5.5250663240892826e+17,2015-01-06,Trials of untested Ebola drugs begin in West Africa,"2, , 3, 3, 4"
5.524998277169357e+17,2015-01-06,Doctors block Belgian murderer s euthanasia,"3, , 3, 3, 6, 6"
5.524737546230416e+17,2015-01-06,FDA approves first dermal filler to treat acne scarring,"3, , 3, 3, 3, 3, 3, 4, 4, 4"
5.524647350407291e+17,2015-01-06,DASH named best overall diet for fifth year report,"3, , 3, 3, 3, 3, 5, 3, 4"
5.524647332162109e+17,2015-01-06,WHO says reports of suspected Ebola cases in Iraq are untrue,"3, "
5.524324127903662e+17,2015-01-06,Cytrx cancer drug shows promise in mid stage study,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
5.524074769065083e+17,2015-01-06,Britain s Vectura collaborates with Janssen in asthma COPD,"3, , 3, 3, 3, 3, 3, 4"
5.523706986905068e+17,2015-01-06,J amp J and Bavarian Nordic start clinical tests of Ebola vaccine,"3, , 3, 3, 4, 5, 6"
5.5235427681173504e+17,2015-01-06,South Korea says finds cattle infected with foot and mouth,"2, , 3, 3, 3, 3, 3, 3, 3"
5.522834973235773e+17,2015-01-06,Stricter controls needed after surge in marijuana ills U S anti pot group,"2, , 3, 3, 3, 3, 4, 4, 4"
5.522834955829494e+17,2015-01-06,Corn syrup more toxic than table sugar in female mice study,"3, , 3, 3, 3, 3, 3, 3, 6"
5.522658663360225e+17,2015-01-06,Researchers identify new strain of deadly pig virus in U S,"3, , 3, 3, 3, 4, 4, 6, 6"
5.52233564147028e+17,2015-01-05,Stricter controls needed after surge in marijuana ills U S anti pot group,"2, , 3, 3, 3, 3, 4, 4, 4"
5.522262771813581e+17,2015-01-05,More evidence against keeping electronics in kids bedrooms,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 5"
5.52218885710422e+17,2015-01-05,Flu widespread in 43 U S states CDC report,"3, , 3"
5.522126561707295e+17,2015-01-05,Breaking the law may be a sign of dementia,"3, , 3, 3, 3, 3"
5.521962047221514e+17,2015-01-05,Cold weather can actually cause colds study finds,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4, 4"
5.521922856525619e+17,2015-01-05,Eating whole grains may be linked to living longer,"3, , 3, 3, 3, 5"
5.5217413359824896e+17,2015-01-05,Britain says has strengthened Ebola screening after first case,"3, , 3, 3, 3, 3, 3, 3"
5.52174123313791e+17,2015-01-05,U S appeals court to hear arguments on Texas abortion restrictions,"1, , 1, 3, 3, 3, 3, 4, 4, 6"
5.52166218464256e+17,2015-01-05,U S ends special Ebola screening for travelers from Mali,"3, , 3, 3, 3, 3, 5, 4"
5.521588993450312e+17,2015-01-05,CVS will cover Gilead hepatitis C treatment over new AbbVie drug CNBC,"1, , 3, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4"
5.521549043208315e+17,2015-01-05,Ebola deaths top 8 000 in worst hit West Africa WHO,"1, , 3, 4, 5"
5.5214415038121165e+17,2015-01-05,Study questions value of prolonged rest after acute concussion,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.521231411628196e+17,2015-01-05,Amgen Kite Pharma ink deal to develop cancer immunotherapies,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 6, 6"
5.521112070928671e+17,2015-01-05,Liberia plans to reopen schools in February as Ebola spread ebbs,"3, , 3, 3, 3"
5.521073099594875e+17,2015-01-05,FDA staff recommends Novartis copy of Amgen s Neupogen,"3, , 3, 3, 3, 3, 4, 6"
5.520982352975872e+17,2015-01-05,Israel s BrainStorm says stem cell drug benefits most patients in ALS trial,"1, , 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
5.520954391648133e+17,2015-01-05,Egyptian child dies of H5N1 bird flu second death this year MENA,"3, , 3, 6, 3, 4, 4, 4, 6"
5.5209138603269325e+17,2015-01-05,Merck NewLink Ebola vaccine trial resumes at lower dose Geneva hospital,"3, , 3, 3, 3, 4, 4, 6"
5.52083466326913e+17,2015-01-05,J amp J buys bowel drug license option from Isis Pharma for 835 million,"2, , 3, 3, 3, 3, 3, 5, 3, 3, 4, 4, 6"
5.52054582197887e+17,2015-01-05,Cempra s lead oral antibiotic meets main goal in late stage trial,"2, , 2, 6, 3, 3, 3, 3, 3, 3"
5.520523353637806e+17,2015-01-05,Charity to investigate how UK nurse contracted Ebola,"3, , 3, 3, 3, 3, 3, 4, 5"
5.520358852909015e+17,2015-01-05,Modern standup desks coax office workers back on their feet,"3, , 3, 3, 3, 3, 3, 4"
5.5194865387595776e+17,2015-01-05,Fukushima rice passes radiation tests for first time since disaster official,"1, , 2, 6, 3, 3, 3, 3, 4, 4, 4, 4, 4"
5.5181837126495846e+17,2015-01-04,Ebola survivors in West Africa to share stories via mobile app to help fight stigma,"1, , 1, 2, 3, 3, 6"
5.5161951490410496e+17,2015-01-04,Patient possibly exposed to Ebola due at Nebraska hospital for observation,"3, , 5, 3, 3, 3, 4, 4"
5.513980769851146e+17,2015-01-03,UK nurse suffering from Ebola in critical condition hospital,"3, , 3, 3, 3, 5, 4, 4, 4, 4"
5.511374897010729e+17,2015-01-02,Eczema associated with osteoporosis related fractures,"3, , 3, 3, 3, 3, 3, 4"
5.511295543043891e+17,2015-01-02,U S teens have same firearm access regardless of suicide risk,"3, , 3, 5, 3, 3, 4, 4, 5, 6, 6"
5.510819610293821e+17,2015-01-02,End of life planning does not make cancer patients hopeless or anxious,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6"
5.510739913359032e+17,2015-01-02,Ebola fight remains tough but may be won this year U N mission chief,"1, , 3, 3, 3, 3, 3, 3, 4"
5.510655209767117e+17,2015-01-02,Children with pet reptiles risk severe Salmonella infections,"2, , 2, 3, 3, 3, 3, 3, 4, 4, 5, 5"
5.5106551904734e+17,2015-01-02,Transplant candidates often struggle to accept kidneys,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.510077530584023e+17,2015-01-02,Italian Ebola patient released from hospital in Rome,"3, , 3, 3, 3, 3, 5, 4, 4"
5.5100377931605606e+17,2015-01-02,FDA allows testing of Aethlon s device in Ebola patients,"2, , 4, 5, 6, 3, 3, 3, 4, 4"
5.507324154137846e+17,2015-01-01,Biological bad luck blamed in two thirds of cancer cases,"3, , 3, 3, 3, 3, 4, 4, 5, 6"
5.5069051639301325e+17,2015-01-01,Winter weather alerts may signal greater fall risk for elderly,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 5"
5.5066726714783744e+17,2015-01-01,Sierra Leone s president calls for week of fasting prayer over Ebola,"2, , 4, 5, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.5059478655481446e+17,2015-01-01,Pharma and biotech on a roll as drug approvals hit 18 year high,"1, , 2, 3, 3, 3, 3, 3, 6"
5.504152095765381e+17,2014-12-31,Suspicious breast mass may pose greater risk than previously thought,"3, , 5, 3, 3, 3, 3, 3, 4, 5, 5"
5.504152078484808e+17,2014-12-31,U S cancer deaths fell 22 percent since 1991,"1, , 6, 3, 3, 3, 4, 4, 5, 6"
5.504112471923835e+17,2014-12-31,If parent attempted suicide kids more likely to try too,"3, , 3, 3, 3, 3, 4"
5.503676355156624e+17,2014-12-31,Ebola spreads in Sierra Leone as global cases top 20 000 WHO,"3, , 3, 4"
5.503676336491766e+17,2014-12-31,Lack of sleep parents anxiety may affect kids pain after surgery,"3, , 3, 3, 3, 4, 6"
5.503392904679301e+17,2014-12-31,Elderly overprescribed sedatives and anti anxiety drugs,"2, , 2, 2, 3, 3, 3, 6"
5.503392885427692e+17,2014-12-31,MD degree may not teach doctors how to tweet,"3, , 3, 3, 3, 4, 4, 5"
5.503353734871368e+17,2014-12-31,British Ebola patient being treated with survivor blood plasma,"3, , 3, 3, 3, 3, 4, 6"
5.502928423302185e+17,2014-12-31,NephroGenex shares rocket after lead drug found safe for heart,"2, , 3, 3, 3, 3, 3, 3, 3"
5.5026791793874125e+17,2014-12-31,India to track toilet use with tablets,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
5.502327755600036e+17,2014-12-31,Liberia suspends Ebola curfew to allow New Year s Eve worship,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
5.501767403757896e+17,2014-12-31,Exclusive CDC to hire lab safety chief after Ebola bird flu mishaps,"3, , 3, 3, 3, 3, 3, 6"
5.501228917745296e+17,2014-12-31,Hong Kong culls chickens suspends imports after H7 bird flu found,"3, , 3, 3, 3, 3, 3, 3, 4, 4, 6"
5.500656910729462e+17,2014-12-30,Flu at epidemic levels in U S deadly for children,"3, , 3, 3, 3, 4, 6, 6"
5.500373363993149e+17,2014-12-30,Hangover cure is elusive but symptom relief fizzles and flows,"3, , 3, 3, 3, 3, 3, 5, 3, 4, 4"
5.49976186655617e+17,2014-12-30,U S health agency says nearly 6 5 million people in plans,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.4995408092033024e+17,2014-12-30,Two cups of milk may be ideal for preschoolers,"3, , 3, 3, 3"
5.499540791251681e+17,2014-12-30,Ebola wrecks years of aid work in worst hit countries,"1, , 3, 3, 3, 3, 5"
5.499446000484598e+17,2014-12-30,VIDEO Why Ebola costs could top 4 billion in 2015,"3, , 3, 3, 3, 4"
5.499399441738752e+17,2014-12-30,NeuroDerm says Parkinson s drug shows promise in study,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5"
5.49938227583656e+17,2014-12-30,Hospira s injectable painkiller gets FDA approval,"2, , 3, 3, 3, 3, 4, 4, 6"
5.499201371226931e+17,2014-12-30,IMF focus on cutting debt over health spending worsened Ebola in Africa study,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
5.498611880296694e+17,2014-12-30,South Korea to disinfect farms as foot and mouth bird flu spread,"2, , 3, 3, 3, 3, 4, 4, 6"
5.4985216176162816e+17,2014-12-30,Second patient in Scotland being tested for Ebola first minister,"2, , 3, 3, 3, 3, 4, 4"
5.498521601300316e+17,2014-12-30,Health worker with Ebola transferred to London hospital,"1, , 3, 3, 3, 3, 4, 4, 6"
5.496957603220112e+17,2014-12-29,Guidance and research on mobile interactive media for kids needed,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.49678235869782e+17,2014-12-29,Food and medication insecurity tied to poor diabetes control,"3, , 3, 3, 3, 6, 3, 4, 4, 4, 6, 6"
5.4965271755229184e+17,2014-12-29,Confirmed case of Ebola diagnosed in Glasgow,"3, "
5.496283743697101e+17,2014-12-29,FDA approves Roche Ebola test for emergency use,"3, , 3, 3, 3, 3, 6"
5.496164567581983e+17,2014-12-29,Liberia sees surge in new Ebola cases in border county,"3, , 3, 3, 3"
5.496068177736663e+17,2014-12-29,Ebola case numbers top 20 000 deaths approach 8 000 WHO,"1, , 2, 6, 3, 3, 3, 3, 4"
5.495921061223588e+17,2014-12-29,New Year s resolutions may be more procrastination than motivation,"2, , 3, 3, 3, 3, 3, 3"
5.495796382055997e+17,2014-12-29,Novo Nordisk to promote drug to treat obesity in United States,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 4"
5.495762407396557e+17,2014-12-29,Mothers of food allergic kids want more than menus from dieticians,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 4"
5.49543007973036e+17,2014-12-29,FDA approves Roche Ebola test for emergency use,"3, , 3, 3, 3, 3, 6"
5.492726107320074e+17,2014-12-28,CDC worker possibly exposed to Ebola in mishap shows no signs of disease U S official,"3, , 3, 5, 3, 3, 3, 3, 3, 4, 4, 5"
5.491962014267024e+17,2014-12-28,Elder care challenges prompt tech executives to create startups apps,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.490607482916045e+17,2014-12-28,Hong Kong confirms first case of deadly bird flu this winter,"3, , 3, 3, 3, 3, 3, 4, 4, 6, 6"
5.4859567356708045e+17,2014-12-26,Language barriers and fear of police may prevent minority 911 calls,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 4, 6"
5.485803555074949e+17,2014-12-26,Teen drivers may run a fatal risk in older smaller cars,"3, , 4, 4, 4, 4, 5"
5.485435513539297e+17,2014-12-26,Yoga may benefit heart health as much as aerobics,"2, , 3, 3, 3, 3, 3, 3"
